[2021-04-12 00:00:01]: Foxie♥ [♥, Level 40]: California: ?
[2021-04-12 00:22:55]: Axandos² [, Level 20]: i mean they blame me on turkish and İchMichel  says TURKISH POWEr like a 7 year old timmy
[2021-04-12 00:22:56]: SanoreX [Chilli.*, Level 27]: ne
[2021-04-12 00:22:57]: Kezo [DogParty, Level 0]: SanoreX: bişey olmadı :D
[2021-04-12 00:22:58]: Axandos² [, Level 20]: Kezo:  its fucking cringe
[2021-04-12 00:23:04]: SanoreX [Chilli.*, Level 27]: oluyo ama
[2021-04-12 00:23:13]: Kezo [DogParty, Level 0]: Sano
[2021-04-12 00:23:14]: Axandos² [, Level 20]: get a cancer Kezo
[2021-04-12 00:23:16]: SanoreX [Chilli.*, Level 27]: oyun arkaya atılıyo Kezo giremiyom sonra
[2021-04-12 00:23:18]: SanoreX [Chilli.*, Level 27]: NE
[2021-04-12 00:23:27]: ***  [, Level 0]: 'GODLIKe' has left the game (Timeout)
[2021-04-12 00:23:27]: ***  [, Level 0]: 'GODLIKe.' has left the game (Timeout)
[2021-04-12 00:23:29]: Kezo [DogParty, Level 0]: SanoreX: ne alaka mq :D
[2021-04-12 00:23:30]: (1)kais [, Level 58]: Saud: bad
[2021-04-12 00:23:33]: SanoreX [Chilli.*, Level 27]: Kezo: bak
[2021-04-12 00:23:34]: Kezo [DogParty, Level 0]: rq
[2021-04-12 00:23:35]: Saud [, Level 0]: (1)kais:  I TOLD I BELEIVE U
[2021-04-12 00:23:37]: SanoreX [Chilli.*, Level 27]: sano de
[2021-04-12 00:23:41]: Kezo [DogParty, Level 0]: Sano
[2021-04-12 00:23:45]: ***  [, Level 0]: 'GODLIKe' entered and joined the game
[2021-04-12 00:23:45]: Saud [, Level 0]: (1)kais:  yeah bad fighting with jet xD
[2021-04-12 00:23:45]: (1)kais [, Level 58]: Saud: ok nobo
[2021-04-12 00:23:51]: GODLIKe [, Level 0]: FUC
[2021-04-12 00:23:51]: Axandos² [, Level 20]: help him and i kill all opf ur dummies SanoreX
[2021-04-12 00:23:53]: Kezo [DogParty, Level 0]: Axandos: omg dont touch me
[2021-04-12 00:24:09]: Axandos² [, Level 20]: Kezo:  what did u hust say ?
[2021-04-12 00:24:22]: ***  [, Level 0]: '(1)VD|HolyHo|' entered and joined the game
[2021-04-12 00:24:22]: Kezo [DogParty, Level 0]: Axandos: i will fuck you next time :)
[2021-04-12 00:24:24]: ***  [, Level 0]: 'Kezo' has left the game
[2021-04-12 00:24:29]: Axandos² [, Level 20]: goodluck
[2021-04-12 00:24:34]: (1)VD|HolyHo| [VsDoggo´s, Level 0]: fokkonaut: when is your bday?
[2021-04-12 00:24:39]: ***  [, Level 0]: Taip finished in: 4 minute(s)  6.18 second(s)
[2021-04-12 00:24:53]: ***  [, Level 0]: NidardoHD finished in: 3 minute(s) 34.48 second(s)
[2021-04-12 00:25:09]: ***  [, Level 0]: Nidardo. finished in: 2 minute(s) 15.96 second(s)
[2021-04-12 00:25:14]: GODLIKe [, Level 44]: how much have jumps gay
[2021-04-12 00:25:18]: Saud [, Level 0]: (1)kais:  BAD
[2021-04-12 00:25:21]: SanoreX [Chilli.*, Level 27]: yes
[2021-04-12 00:25:21]: Axandos [, Level 25]: one GODLIKe
[2021-04-12 00:25:24]: (1)kais [, Level 58]: Saud: ded
[2021-04-12 00:25:36]: Saud [, Level 0]: JET (1)kais  xD so cringe
[2021-04-12 00:25:37]: GODLIKe [, Level 44]: Axandos²: ı need aimbot wait
[2021-04-12 00:25:41]: Axandos² [, Level 20]: GODLIKe:  same
[2021-04-12 00:25:45]: (1)kais [, Level 58]: Saud: jet suck for fight nobo
[2021-04-12 00:25:46]: Saud [, Level 0]: (1)kais:  u are so bad xD
[2021-04-12 00:25:46]: (1)VD|HolyHo| [VsDoggo´s, Level 0]: (1)kais: u still hve it <3
[2021-04-12 00:25:48]: NidardoHD [FlexTape, Level 9]: how can I go back to spawn?
[2021-04-12 00:25:50]: GODLIKe [, Level 44]: ok
[2021-04-12 00:25:50]: ***  [, Level 0]: [INFO] You can create an account using '/register'
[2021-04-12 00:25:53]: (1)kais [, Level 58]: VD|HolyHo|°: no
[2021-04-12 00:26:03]: (1)kais [, Level 58]: VD|HolyHo|°:took foxi's jet :3
[2021-04-12 00:26:06]: ***  [, Level 0]: 1 finished in: 0 minute(s) 58.60 second(s)
[2021-04-12 00:26:07]: Axandos² [, Level 20]: i need to poop
[2021-04-12 00:26:15]: Saud [, Level 0]: (1)kais:  yea i agrre just hook me and waiting my jumps to finish xD
[2021-04-12 00:26:32]: Saud [, Level 0]: (1)kais:  THE MOST gayest person ive ever met
[2021-04-12 00:26:40]: (1)kais [, Level 58]: Saud: if you can't survive jet you're just bad -_-
[2021-04-12 00:26:46]: (1)VD|HolyHo| [VsDoggo´s, Level 0]: (1)kais: why u never join a clan?
[2021-04-12 00:26:55]: (1)kais [, Level 58]: VD|HolyHo|°: because clans are gay, 10v1
[2021-04-12 00:26:59]: ***  [, Level 0]: Axandos² is on a killing spree with 5 blocks
[2021-04-12 00:27:02]: Saud [, Level 0]: (1)kais:  xD give me jet and jumps and lets see xD nobo just talk
[2021-04-12 00:27:05]: (1)VD|HolyHo| [VsDoggo´s, Level 0]: (1)kais: makes sense
[2021-04-12 00:27:09]: ***  [, Level 0]: 'Recep' entered and joined the game
[2021-04-12 00:27:10]: Axandos [, Level 25]: sowwy GODLIKe
[2021-04-12 00:27:13]: (1)kais [, Level 58]: VD|HolyHo|°: and because clans have clan wars
[2021-04-12 00:27:29]: GODLIKe [, Level 44]: (1)kais: gay
[2021-04-12 00:27:32]: (1)kais [, Level 58]: GODLIKe: u
[2021-04-12 00:27:36]: GODLIKe [, Level 44]: stop touch flappy gay
[2021-04-12 00:27:39]: (1)VD|HolyHo| [VsDoggo´s, Level 0]: (1)kais: but the 10v1 part u also have whitout clan lmao
[2021-04-12 00:27:56]: (1)kais [, Level 58]: VD|HolyHo|°: no, i mean, you're the 10 in clans
[2021-04-12 00:28:09]: (1)VD|HolyHo| [VsDoggo´s, Level 0]: (1)kais: ow yes xD
[2021-04-12 00:28:13]: ReXi [, Level 0]: California:
[2021-04-12 00:28:13]: ***  [, Level 0]: 1 finished in: 0 minute(s) 58.22 second(s)
[2021-04-12 00:28:27]: ReXi [, Level 0]: California: down pls
[2021-04-12 00:28:58]: rexi [, Level 0]: Axandos: hast du endless
[2021-04-12 00:29:01]: Axandos² [, Level 20]: me
[2021-04-12 00:29:03]: ***  [, Level 0]: 'GODLIKe.' entered and joined the game
[2021-04-12 00:29:03]: Axandos² [, Level 20]: ne
[2021-04-12 00:29:08]: SanoreX.* [Chilli.*, Level 22]: California: my
[2021-04-12 00:29:12]: SanoreX.* [Chilli.*, Level 22]: California:
[2021-04-12 00:29:14]: SanoreX.* [Chilli.*, Level 22]: California: give back
[2021-04-12 00:29:19]: SanoreX.* [Chilli.*, Level 22]: f4
[2021-04-12 00:29:24]: SanoreX.* [Chilli.*, Level 22]: dont stole
[2021-04-12 00:29:28]: SanoreX.* [Chilli.*, Level 22]: go race and get it
[2021-04-12 00:29:29]: ***  [, Level 0]: 'Saud' has left the game
[2021-04-12 00:29:33]: (1)kais [, Level 58]: RQQQ
[2021-04-12 00:29:36]: (1)VD|HolyHo| [VsDoggo´s, Level 0]: rqrqrqrqrq
[2021-04-12 00:29:39]: (1)VD|HolyHo| [VsDoggo´s, Level 0]: kais: xD
[2021-04-12 00:29:48]: GODLIKe [, Level 44]: (1)VD|HolyHo|°: spec me look 200 iq
[2021-04-12 00:29:55]: ***  [, Level 0]: 1 finished in: 0 minute(s) 46.04 second(s)
[2021-04-12 00:29:55]: ***  [, Level 0]: New record:  1.60 second(s) better.
[2021-04-12 00:30:01]: (1)SanoreX [Chilli.*, Level 0]: California: drop back
[2021-04-12 00:30:02]: kais [, Level 65]: GODLIKe.: so you name is 200 iq ?
[2021-04-12 00:30:11]: GODLIKe. [, Level 0]: kais: yes
[2021-04-12 00:30:13]: NidardoHD [FlexTape, Level 9]: İchMichel: ah ger?
[2021-04-12 00:30:22]: kais [, Level 65]: GODLIKe.: rocketing is 200iq ?
[2021-04-12 00:30:23]: (1)SanoreX [Chilli.*, Level 0]: go up and drop to back
[2021-04-12 00:30:26]: kais [, Level 65]: GODLIKe.: LMAOOO
[2021-04-12 00:30:32]: kais [, Level 65]: GODLIKe.: done it ton of times
[2021-04-12 00:30:39]: kais [, Level 65]: GODLIKe.: comming superroom with the rifle
[2021-04-12 00:30:50]: GODLIKe. [, Level 0]: a
[2021-04-12 00:30:50]: ***  [, Level 0]: [INFO] You can drop weapons with 'f4' (or the key for vote no)
[2021-04-12 00:30:58]: Nidardo. [TOP, Level 5]: İchMichel: just found a way to get endless
[2021-04-12 00:31:03]: kais [, Level 65]: GODLIKe.: if this is 200iq i am 5000
[2021-04-12 00:31:04]: California [, Level 24]: SanoreX: i came up with rocket
[2021-04-12 00:31:08]: Nidardo. [TOP, Level 5]: and 8 times jump
[2021-04-12 00:31:08]: GODLIKe. [, Level 0]: xd
[2021-04-12 00:31:19]: İchMichel [, Level 31]: WAİT
[2021-04-12 00:31:20]: ***  [, Level 0]: '[D] İchMichel' entered and joined the game
[2021-04-12 00:31:21]: (1)SanoreX.* [Chilli.*, Level 0]: California: dont say sanorex my game bugging when say sanorex
[2021-04-12 00:31:27]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos:
[2021-04-12 00:31:32]: ***  [, Level 0]: '[D] İchMichel' has left the game
[2021-04-12 00:31:33]: California [, Level 24]: why SanoreX ?
[2021-04-12 00:31:39]: (1)SanoreX.* [Chilli.*, Level 0]: I said my game bugging
[2021-04-12 00:31:44]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos: 1v1?
[2021-04-12 00:31:45]: California [, Level 24]: why is it bugging?
[2021-04-12 00:31:49]: (1)SanoreX.* [Chilli.*, Level 0]: idk
[2021-04-12 00:31:51]: (1)SanoreX.* [Chilli.*, Level 0]: say sano
[2021-04-12 00:31:56]: (1)SanoreX.* [Chilli.*, Level 0]: say sano or sanore.x
[2021-04-12 00:32:06]: ***  [, Level 0]: 'kais' finished the special race!
[2021-04-12 00:32:06]: ***  [, Level 0]: 'Hońi' has left the game
[2021-04-12 00:32:15]: Axandos² [, Level 20]: wtf
[2021-04-12 00:32:21]: Axandos² [, Level 20]: i have no buffs
[2021-04-12 00:32:28]: GODLIKe. [, Level 0]: Recep:
[2021-04-12 00:32:30]: ***  [, Level 0]: 'ϻɪɔʜɑʟ' entered and joined the game
[2021-04-12 00:32:31]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos²: wait i have bonus
[2021-04-12 00:32:33]: GODLIKe. [, Level 0]: 1:
[2021-04-12 00:32:33]: California [, Level 24]: fokkonaut:
[2021-04-12 00:32:36]: GODLIKe. [, Level 0]: 1: ->
[2021-04-12 00:32:37]: ϻɪɔʜɑʟ [Banana fish, Level 0]: fokkonaut:
[2021-04-12 00:32:43]: kais [, Level 65]: GODLIKe.: yeah, nice 200iq :3
[2021-04-12 00:32:46]: GODLIKe. [, Level 0]: kais: u
[2021-04-12 00:32:53]: ***  [, Level 0]: 'xlukixs' has left the game
[2021-04-12 00:32:53]: ϻɪɔʜɑʟ [Banana fish, Level 24]: kaids
[2021-04-12 00:32:56]: ϻɪɔʜɑʟ [Banana fish, Level 24]: kais:
[2021-04-12 00:33:06]: ***  [, Level 0]: '[D]ϻɪɔʜɑʟ' entered and joined the game
[2021-04-12 00:33:14]: VD|HolyHo|° [VsDoggo´s, Level 18]: ax
[2021-04-12 00:33:27]: GODLIKe. [, Level 0]: 200 iq
[2021-04-12 00:33:31]: GODLIKe. [, Level 0]: NOO
[2021-04-12 00:33:36]: GODLIKe. [, Level 0]: NOOO
[2021-04-12 00:33:51]: GODLIKe. [, Level 0]: a
[2021-04-12 00:33:56]: GODLIKe. [, Level 0]: gay
[2021-04-12 00:34:00]: kais [, Level 65]: ez
[2021-04-12 00:34:02]: GODLIKe. [, Level 0]: u
[2021-04-12 00:34:19]: kais [, Level 65]: :D
[2021-04-12 00:34:19]: ***  [, Level 0]: 'Ϝʀıɢʊʂ' entered and joined the game
[2021-04-12 00:34:21]: SanoreX [Chilli.*, Level 27]: d
[2021-04-12 00:34:31]: kais [, Level 65]: so ?
[2021-04-12 00:34:39]: GODLIKe. [, Level 0]: A
[2021-04-12 00:34:49]: ***  [, Level 0]: İchMichel finished in: 13 minute(s) 57.74 second(s)
[2021-04-12 00:35:19]: Nidardo. [TOP, Level 5]: Axandos: help
[2021-04-12 00:35:27]: ***  [, Level 0]: 1 finished in: 2 minute(s) 18.70 second(s)
[2021-04-12 00:35:38]: SanoreX [Chilli.*, Level 27]: ReXi:
[2021-04-12 00:35:50]: ***  [, Level 0]: [INFO] Join our Discord: https://discord.gg/qccRrtb
[2021-04-12 00:35:52]: kais [, Level 65]: GODLIKe.: i'm so bad this morning
[2021-04-12 00:36:03]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos²: ? i warr im to
[2021-04-12 00:36:04]: ϻɪɔʜɑʟ [Banana fish, Level 24]: war
[2021-04-12 00:36:19]: Axandos² [, Level 20]: VD|HolyHo|:  kill 1  and dont help him#
[2021-04-12 00:36:26]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe:
[2021-04-12 00:36:27]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos: why
[2021-04-12 00:36:28]: ϻɪɔʜɑʟ [Banana fish, Level 24]: hi
[2021-04-12 00:36:34]: ***  [, Level 0]: 'İchMichel' finished the special race!
[2021-04-12 00:36:34]: Axandos² [, Level 20]: VD|HolyHo|:  if not i kill u
[2021-04-12 00:36:37]: ϻɪɔʜɑʟ [Banana fish, Level 24]: oh ok ok
[2021-04-12 00:36:42]: ϻɪɔʜɑʟ [Banana fish, Level 24]: what happened
[2021-04-12 00:36:42]: GODLIKe [, Level 44]: XD
[2021-04-12 00:36:45]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos: tell me why and ill do it
[2021-04-12 00:36:54]: Axandos² [, Level 20]: VD|HolyHo|:  just kill him or i kill u
[2021-04-12 00:36:56]: ϻɪɔʜɑʟ [Banana fish, Level 24]: wtf
[2021-04-12 00:37:00]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos: why -.-
[2021-04-12 00:37:08]: (1)kais [, Level 58]: GODLIKe.: wtf
[2021-04-12 00:37:11]: (1)kais [, Level 58]: look
[2021-04-12 00:37:15]: GODLIKe. [, Level 0]: WTF
[2021-04-12 00:37:15]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe: what happened
[2021-04-12 00:37:16]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos: ok lmao
[2021-04-12 00:37:19]: (1)kais [, Level 58]: can't hook this shit xD
[2021-04-12 00:37:20]: GODLIKe. [, Level 0]: fake XD
[2021-04-12 00:37:23]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe: why
[2021-04-12 00:37:27]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no
[2021-04-12 00:37:29]: GODLIKe. [, Level 0]: u traitor
[2021-04-12 00:37:30]: ϻɪɔʜɑʟ [Banana fish, Level 24]: i am
[2021-04-12 00:37:31]: GODLIKe. [, Level 0]: michal
[2021-04-12 00:37:33]: (1)kais [, Level 58]: o no
[2021-04-12 00:37:34]: Axandos² [, Level 20]: VD|HolyHo|:  he kills me so defend me and kill him
[2021-04-12 00:37:40]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no i am michal
[2021-04-12 00:37:56]: ϻɪɔʜɑʟ [Banana fish, Level 24]: i am my lvl i can t see fokkonaut in a 1 mounth
[2021-04-12 00:38:09]: rexi [, Level 0]: Axandos:
[2021-04-12 00:38:14]: ***  [, Level 0]: California finished in: 2 minute(s) 16.98 second(s)
[2021-04-12 00:38:15]: GODLIKe [, Level 44]: (1)kais: NO
[2021-04-12 00:38:17]: ϻɪɔʜɑʟ [Banana fish, Level 24]: why
[2021-04-12 00:38:24]: fokkonaut [, Level 102]: ?
[2021-04-12 00:38:29]: fokkonaut [, Level 102]: michal what
[2021-04-12 00:38:31]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe: i pey u money be friend
[2021-04-12 00:38:33]: ϻɪɔʜɑʟ [Banana fish, Level 24]: why
[2021-04-12 00:38:38]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no pls sr
[2021-04-12 00:38:41]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe:
[2021-04-12 00:38:42]: kais [, Level 65]: gaylike
[2021-04-12 00:38:49]: ***  [, Level 0]: GODLIKe. finished in: 8 minute(s)  3.56 second(s)
[2021-04-12 00:38:51]: ϻɪɔʜɑʟ [Banana fish, Level 24]: kais: war
[2021-04-12 00:39:03]: (1)kais [, Level 58]: ...
[2021-04-12 00:39:10]: ***  [, Level 0]: GODLIKe finished in: 9 minute(s) 38.18 second(s)
[2021-04-12 00:39:13]: kais [, Level 65]: you already know you can't win it, why you say it ?
[2021-04-12 00:39:18]: Hunter.exe [DogParty, Level 37]: xD
[2021-04-12 00:39:54]: VD|HolyHo|° [VsDoggo´s, Level 18]: Axandos: look
[2021-04-12 00:40:02]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe: why u block me tell me
[2021-04-12 00:40:08]: GODLIKe. [, Level 39]: u traitor
[2021-04-12 00:40:14]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no
[2021-04-12 00:40:20]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe: no
[2021-04-12 00:40:25]: GODLIKe. [, Level 39]: shut up helper
[2021-04-12 00:40:27]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe: i am my lvl
[2021-04-12 00:40:27]: ***  [, Level 0]: 'Nidardo.' joined the minigame 'Block', use '/block' to join aswell
[2021-04-12 00:40:34]: ***  [, Level 0]: Ϝʀıɢʊʂ finished in: 5 minute(s)  4.06 second(s)
[2021-04-12 00:40:36]: ϻɪɔʜɑʟ [Banana fish, Level 24]: what
[2021-04-12 00:40:40]: ϻɪɔʜɑʟ [Banana fish, Level 24]: i don t helper
[2021-04-12 00:40:50]: ***  [, Level 0]: [INFO] Go to the bank and deposit your wallet money to make it safe from stealing
[2021-04-12 00:40:57]: ϻɪɔʜɑʟ [Banana fish, Level 24]: fk
[2021-04-12 00:41:02]: California [, Level 34]: 1:
[2021-04-12 00:41:05]: ***  [, Level 0]: 1 finished in: 1 minute(s) 28.04 second(s)
[2021-04-12 00:41:23]: kais [, Level 65]: ϻɪɔʜɑʟ you said me war, don't cry because i kill you -_-
[2021-04-12 00:41:32]: ***  [, Level 0]: 'Nidardo.' left the minigame 'Block'
[2021-04-12 00:41:55]: ***  [, Level 0]: 'GODLIKe.' finished the special race!
[2021-04-12 00:42:03]: ***  [, Level 0]: 'Nidardo.' joined the minigame 'Block', use '/block' to join aswell
[2021-04-12 00:42:04]: ***  [, Level 0]: 'GODLIKe' finished the special race!
[2021-04-12 00:42:12]: fokkonaut [, Level 102]: ¯\_(ツ)_/¯
[2021-04-12 00:42:37]: GODLIKe. [, Level 39]: (1)ERROR.: where xp and money :c
[2021-04-12 00:42:55]: ***  [, Level 0]: 'Kezo' entered and joined the game
[2021-04-12 00:42:58]: ϻɪɔʜɑʟ [Banana fish, Level 24]: GODLIKe: i am don t war i like u
[2021-04-12 00:43:07]: GODLIKe. [, Level 39]: ı wanna war
[2021-04-12 00:43:33]: ϻɪɔʜɑʟ [Banana fish, Level 24]: 1: u pro
[2021-04-12 00:43:44]: California [, Level 34]: Marcisten:
[2021-04-12 00:44:02]: ϻɪɔʜɑʟ [Banana fish, Level 24]: kais: u win
[2021-04-12 00:44:03]: ***  [, Level 0]: 'mlewuś' entered and joined the game
[2021-04-12 00:44:03]: ϻɪɔʜɑʟ [Banana fish, Level 24]:  no
[2021-04-12 00:44:06]: ϻɪɔʜɑʟ [Banana fish, Level 24]: pls
[2021-04-12 00:44:22]: (1)kais [, Level 58]: dude, you said me war, now i war
[2021-04-12 00:44:24]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no i pey u 10k
[2021-04-12 00:44:26]: ϻɪɔʜɑʟ [Banana fish, Level 24]: pls
[2021-04-12 00:44:27]: ϻɪɔʜɑʟ [Banana fish, Level 24]: pey
[2021-04-12 00:44:30]: ***  [, Level 0]: 'mlewuś' has left the game
[2021-04-12 00:44:30]: SanoreX [Chilli.*, Level 27]: omg
[2021-04-12 00:44:32]: SanoreX [Chilli.*, Level 27]: Kezo: bak
[2021-04-12 00:44:33]: ERROR. [404, Level 75]: (1)kais:  wa
[2021-04-12 00:44:35]: ERROR. [404, Level 75]: (1)kais:  war
[2021-04-12 00:44:36]: ERROR. [404, Level 75]: xD
[2021-04-12 00:44:38]: (1)kais [, Level 58]: ERROR.: ok
[2021-04-12 00:44:40]: ERROR. [404, Level 75]: xDDD
[2021-04-12 00:44:42]: (1)kais [, Level 58]: ERROR.: if you want :shrug:
[2021-04-12 00:44:56]: fokkonaut [, Level 102]: DiscordBridge: @everyone hi
[2021-04-12 00:44:59]: ϻɪɔʜɑʟ [Banana fish, Level 24]: (1)kais: help sory im so sory big sory
[2021-04-12 00:44:59]: SanoreX.* [Chilli.*, Level 22]: hi
[2021-04-12 00:45:00]: (1)kais [, Level 58]: hi
[2021-04-12 00:45:01]: Marcisten [Helper, Level 26]: fokkonaut: hi
[2021-04-12 00:45:01]: VD|HolyHo|° [VsDoggo´s, Level 18]: fokkonaut: hi
[2021-04-12 00:45:01]: Swarfey [FookinLads, Level 60]: hi
[2021-04-12 00:45:03]: Hunter.exe [DogParty, Level 37]: hi
[2021-04-12 00:45:04]: Kezo [DogParty, Level 0]: hi
[2021-04-12 00:45:07]: California [, Level 34]: fokkonaut: hi
[2021-04-12 00:45:10]: rexi [, Level 0]: hi
[2021-04-12 00:45:12]: ϻɪɔʜɑʟ [Banana fish, Level 24]: fokkonaut: shut up
[2021-04-12 00:45:12]: fokkonaut [, Level 102]: hi
[2021-04-12 00:45:13]: (1)kais [, Level 58]: ϻɪɔʜɑʟ no, you said war now we war
[2021-04-12 00:45:14]: California [, Level 34]: fokkonaut: what was the update?
[2021-04-12 00:45:18]: ***  [, Level 0]: 'Kezo' has left the game
[2021-04-12 00:45:21]: fokkonaut [, Level 102]: which
[2021-04-12 00:45:21]: SanoreX.* [Chilli.*, Level 22]: fokkonaut: why my @everyone dont work?
[2021-04-12 00:45:26]: (1)kais [, Level 58]: ϻɪɔʜɑʟ  it's how it work
[2021-04-12 00:45:31]: fokkonaut [, Level 102]: SanoreX: mhhh because gay?
[2021-04-12 00:45:33]: ϻɪɔʜɑʟ [Banana fish, Level 24]: (1)kais: no sr i fight in godlike
[2021-04-12 00:45:34]: GODLIKe [, Level 44]: kais: fuck ı forgot ı dont have endless -_-
[2021-04-12 00:45:40]: NidardoHD [FlexTape, Level 9]: NidardoHD: ahoi. Hab gerade einen Weg gefunden wie ich an Endless und 8 times jump komme :)
[2021-04-12 00:45:43]: (1)kais [, Level 58]: GODLIKe: LMAOOOOOOOOOOOOOOO
[2021-04-12 00:45:43]: (1)SanoreX [Chilli.*, Level 0]: Swarfey: why
[2021-04-12 00:45:50]: ***  [, Level 0]: [INFO] Join our Discord: https://discord.gg/qccRrtb
[2021-04-12 00:45:52]: ***  [, Level 0]: '[D]ϻɪɔʜɑʟ' has left the game
[2021-04-12 00:45:52]: ***  [, Level 0]: 'ϻɪɔʜɑʟ' has left the game
[2021-04-12 00:45:54]: Swarfey [FookinLads, Level 60]: SanoreX: u destroyed it again
[2021-04-12 00:45:56]: (1)kais [, Level 58]: GODLIKe: oh, you didnt' tried to get it ...
[2021-04-12 00:45:57]: (1)SanoreX.* [Chilli.*, Level 0]: Swarfey: no
[2021-04-12 00:46:03]: (1)SanoreX.* [Chilli.*, Level 0]: Swarfey: I DONT
[2021-04-12 00:46:03]: fokkonaut [, Level 102]: Nidardo.: was geeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeht
[2021-04-12 00:46:07]: Swarfey [FookinLads, Level 60]: SanoreX: u know that chillerdragon is streaming police 24/7?
[2021-04-12 00:46:08]: (1)SanoreX.* [Chilli.*, Level 0]: PROMISE
[2021-04-12 00:46:12]: GODLIKe [, Level 44]: of
[2021-04-12 00:46:14]: Swarfey [FookinLads, Level 60]: SanoreX: gay stop promising
[2021-04-12 00:46:16]: (1)SanoreX.* [Chilli.*, Level 0]: Swarfey: I DONT
[2021-04-12 00:46:17]: kais [, Level 65]: GODLIKe: comming xD
[2021-04-12 00:46:25]: (1)SanoreX.* [Chilli.*, Level 0]: Swarfey: I DONT I DONT I DONR
[2021-04-12 00:46:29]: (1)SanoreX.* [Chilli.*, Level 0]: BIG REALLY Nudelsaft c:
[2021-04-12 00:46:30]: ***  [, Level 0]: 'ϻɪɔʜɑʟ' entered and joined the game
[2021-04-12 00:46:32]: ***  [, Level 0]: 'SanoreX' has left the game (Too weak connection (not acked for 60 seconds))
[2021-04-12 00:46:34]: (1)SanoreX.* [Chilli.*, Level 0]: really
[2021-04-12 00:46:43]: (1)kais [, Level 58]: GODLIKe: dafuk ? i was comming
[2021-04-12 00:46:44]: ***  [, Level 0]: '[D]ϻɪɔʜɑʟ' entered and joined the game
[2021-04-12 00:46:48]: Nidardo. [TOP, Level 5]: fokkonaut: bin der sklavendummy von NidardoHD ansonsten nicht viel
[2021-04-12 00:46:53]: (1)SanoreX.* [Chilli.*, Level 0]: Nudelsaft c:: I dont Why u block me others destroy and I get blocked
[2021-04-12 00:46:54]: (1)SanoreX.* [Chilli.*, Level 0]: I dont
[2021-04-12 00:47:04]: (1)SanoreX.* [Chilli.*, Level 0]: and stack destroy is dont fun Nudelsaft c:
[2021-04-12 00:47:05]: GODLIKe [, Level 44]: (1)kais: u later say ::c
[2021-04-12 00:47:11]: kais [, Level 65]: GODLIKe: no
[2021-04-12 00:47:17]: ***  [, Level 0]: 'SanoreX.*' has left the game
[2021-04-12 00:47:22]: Nudelsaft c: [FookinLads, Level 37]: (1)SanoreX: why do u  do it then
[2021-04-12 00:47:24]: ***  [, Level 0]: 'SanoreX' entered and joined the game
[2021-04-12 00:47:24]: (1)kais [, Level 58]: GODLIKe: fall, i save nobo
[2021-04-12 00:47:28]: ***  [, Level 0]: 'SanoreX.*' entered and joined the game
[2021-04-12 00:47:29]: Nidardo. [TOP, Level 5]: fokkonaut: man kann die minigames voll gut abusen als teleporter um Angriffe zu starten
[2021-04-12 00:47:37]: GODLIKe [, Level 44]: JWQOEĞKPÜ
[2021-04-12 00:47:38]: GODLIKe [, Level 44]: KQPĞWÜELĞWQEQW
[2021-04-12 00:47:42]: GODLIKe [, Level 44]: (1)kais: rq
[2021-04-12 00:47:43]: ***  [, Level 0]: 'GODLIKe.' has left the game
[2021-04-12 00:47:43]: ***  [, Level 0]: 'GODLIKe' has left the game
[2021-04-12 00:47:45]: SanoreX [Chilli.*, Level 0]: Nudelsaft c:: I dont destroy
[2021-04-12 00:47:58]: SanoreX [Chilli.*, Level 0]: Nudelsaft c:: I will never near stacks
[2021-04-12 00:48:01]: SanoreX [Chilli.*, Level 0]: and u see me
[2021-04-12 00:48:15]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no why
[2021-04-12 00:48:19]: ϻɪɔʜɑʟ [Banana fish, Level 24]: i give u 100k
[2021-04-12 00:48:20]: ***  [, Level 0]: 'cika' entered and joined the game
[2021-04-12 00:48:21]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no
[2021-04-12 00:48:21]: (1)kais [, Level 58]: because you  say war
